total_consumption;date;hour
58.77;29.04.2024;Kokku
1.356;30.04.2024;1
1.295;30.04.2024;2
1.238;30.04.2024;3
1.55;30.04.2024;4
1.316;30.04.2024;5
1.922;30.04.2024;6
3.232;30.04.2024;7
3.086;30.04.2024;8
1.421;30.04.2024;9
0.948;30.04.2024;10
0.873;30.04.2024;11
1.055;30.04.2024;12
1.78;30.04.2024;13
3.413;30.04.2024;14
3.272;30.04.2024;15
2.682;30.04.2024;16
3.959;30.04.2024;17
4.006;30.04.2024;18
3.205;30.04.2024;19
2.791;30.04.2024;20
1.632;30.04.2024;21
1.373;30.04.2024;22
1.249;30.04.2024;23
1.041;30.04.2024;24
49.695;30.04.2024;Kokku
0.967;1.05.2024;1
0.866;1.05.2024;2
1.437;1.05.2024;3
1.882;1.05.2024;4
0.881;1.05.2024;5
0.91;1.05.2024;6
1.068;1.05.2024;7
1.657;1.05.2024;8
2.46;1.05.2024;9
5.594;1.05.2024;10
6.589;1.05.2024;11
4.964;1.05.2024;12
3.605;1.05.2024;13
3.945;1.05.2024;14
2.879;1.05.2024;15
1.173;1.05.2024;16
4.71;1.05.2024;17
3.722;1.05.2024;18
1.764;1.05.2024;19
5.065;1.05.2024;20
6.02;1.05.2024;21
3.97;1.05.2024;22
1.461;1.05.2024;23
1.365;1.05.2024;24
68.954;1.05.2024;Kokku
1.024;2.05.2024;1
0.83;2.05.2024;2
0.854;2.05.2024;3
1.408;2.05.2024;4
1.289;2.05.2024;5
1.652;2.05.2024;6
2.491;2.05.2024;7
2.965;2.05.2024;8
1.257;2.05.2024;9
1.994;2.05.2024;10
1.646;2.05.2024;11
2.111;2.05.2024;12
2.237;2.05.2024;13
1.306;2.05.2024;14
3.521;2.05.2024;15
2.755;2.05.2024;16
3.968;2.05.2024;17
5.493;2.05.2024;18
2.729;2.05.2024;19
3.673;2.05.2024;20
5.639;2.05.2024;21
3.61;2.05.2024;22
1.861;2.05.2024;23
0.917;2.05.2024;24
57.23;2.05.2024;Kokku
0.868;3.05.2024;1
0.911;3.05.2024;2
0.949;3.05.2024;3
0.859;3.05.2024;4
1.418;3.05.2024;5
1.601;3.05.2024;6
2.765;3.05.2024;7
2.807;3.05.2024;8
1.469;3.05.2024;9
2.333;3.05.2024;10
4.905;3.05.2024;11
2.813;3.05.2024;12
1.451;3.05.2024;13
2.825;3.05.2024;14
3.868;3.05.2024;15
3.164;3.05.2024;16
4.031;3.05.2024;17
4.381;3.05.2024;18
1.525;3.05.2024;19
2.657;3.05.2024;20
2.837;3.05.2024;21
3.816;3.05.2024;22
2.317;3.05.2024;23
1.359;3.05.2024;24
57.929;3.05.2024;Kokku
1.166;4.05.2024;1
1.066;4.05.2024;2
1.1;4.05.2024;3
1.386;4.05.2024;4
1.994;4.05.2024;5
1.331;4.05.2024;6
1.357;4.05.2024;7
3.622;4.05.2024;8
3.11;4.05.2024;9
4.071;4.05.2024;10
4.672;4.05.2024;11
2.256;4.05.2024;12
2.078;4.05.2024;13
2.942;4.05.2024;14
2.288;4.05.2024;15
3.17;4.05.2024;16
3.151;4.05.2024;17
2.535;4.05.2024;18
2.49;4.05.2024;19
3.142;4.05.2024;20
2.675;4.05.2024;21
4.445;4.05.2024;22
2.994;4.05.2024;23
1.777;4.05.2024;24
60.818;4.05.2024;Kokku
1.534;5.05.2024;1
1.047;5.05.2024;2
1.086;5.05.2024;3
1.172;5.05.2024;4
1.117;5.05.2024;5
1.288;5.05.2024;6
1.206;5.05.2024;7
2.257;5.05.2024;8
3.332;5.05.2024;9
2.627;5.05.2024;10
1.945;5.05.2024;11
3.773;5.05.2024;12
3.581;5.05.2024;13
2.595;5.05.2024;14
6.659;5.05.2024;15
4.822;5.05.2024;16
6.227;5.05.2024;17
4.732;5.05.2024;18
4.754;5.05.2024;19
3.756;5.05.2024;20
3.722;5.05.2024;21
3.259;5.05.2024;22
2.32;5.05.2024;23
1.197;5.05.2024;24
70.008;5.05.2024;Kokku
1.189;6.05.2024;1
1.061;6.05.2024;2
1.506;6.05.2024;3
1.1;6.05.2024;4
1.281;6.05.2024;5
1.989;6.05.2024;6
3.334;6.05.2024;7
4.365;6.05.2024;8
1.563;6.05.2024;9
2.175;6.05.2024;10
3.133;6.05.2024;11
1.788;6.05.2024;12
1.265;6.05.2024;13
1.504;6.05.2024;14
1.979;6.05.2024;15
3.831;6.05.2024;16
4.159;6.05.2024;17
2.223;6.05.2024;18
2.789;6.05.2024;19
3.15;6.05.2024;20
1.927;6.05.2024;21
1.892;6.05.2024;22
2.159;6.05.2024;23
1.093;6.05.2024;24
52.455;6.05.2024;Kokku
1.838;7.05.2024;1
1.492;7.05.2024;2
1.306;7.05.2024;3
0.923;7.05.2024;4
1.013;7.05.2024;5
1.397;7.05.2024;6
3.718;7.05.2024;7
3.632;7.05.2024;8
1.736;7.05.2024;9
1.409;7.05.2024;10
1.719;7.05.2024;11
1.631;7.05.2024;12
1.211;7.05.2024;13
3.105;7.05.2024;14
2.64;7.05.2024;15
3.789;7.05.2024;16
3.318;7.05.2024;17
2.333;7.05.2024;18
2.903;7.05.2024;19
3.536;7.05.2024;20
4.185;7.05.2024;21
3.203;7.05.2024;22
1.332;7.05.2024;23
1.146;7.05.2024;24
54.515;7.05.2024;Kokku
1.85;8.05.2024;1
1.284;8.05.2024;2
1.274;8.05.2024;3
1.086;8.05.2024;4
1.595;8.05.2024;5
1.27;8.05.2024;6
2.063;8.05.2024;7
2.459;8.05.2024;8
1.819;8.05.2024;9
1.185;8.05.2024;10
1.073;8.05.2024;11
1.657;8.05.2024;12
1.607;8.05.2024;13
3.027;8.05.2024;14
2.802;8.05.2024;15
3.667;8.05.2024;16
5.468;8.05.2024;17
4.172;8.05.2024;18
3.493;8.05.2024;19
3.288;8.05.2024;20
3.325;8.05.2024;21
4.597;8.05.2024;22
1.427;8.05.2024;23
1.068;8.05.2024;24
56.556;8.05.2024;Kokku
1.072;9.05.2024;1
1.114;9.05.2024;2
1.242;9.05.2024;3
0.913;9.05.2024;4
1.136;9.05.2024;5
2.635;9.05.2024;6
4.29;9.05.2024;7
3.321;9.05.2024;8
1.384;9.05.2024;9
1.818;9.05.2024;10
1.778;9.05.2024;11
4.536;9.05.2024;12
2.718;9.05.2024;13
3.687;9.05.2024;14
4.879;9.05.2024;15
2.501;9.05.2024;16
4.083;9.05.2024;17
3.134;9.05.2024;18
2.426;9.05.2024;19
2.226;9.05.2024;20
3.028;9.05.2024;21
4.393;9.05.2024;22
3.107;9.05.2024;23
1.621;9.05.2024;24
63.042;9.05.2024;Kokku
3.34;10.05.2024;1
2.723;10.05.2024;2
2.489;10.05.2024;3
0.901;10.05.2024;4
1.402;10.05.2024;5
1.619;10.05.2024;6
2.903;10.05.2024;7
2.735;10.05.2024;8
1.744;10.05.2024;9
1.206;10.05.2024;10
2.044;10.05.2024;11
3.073;10.05.2024;12
2.974;10.05.2024;13
3.517;10.05.2024;14
4.672;10.05.2024;15
4.889;10.05.2024;16
3.049;10.05.2024;17
2.724;10.05.2024;18
4.134;10.05.2024;19
3.224;10.05.2024;20
3.71;10.05.2024;21
4.633;10.05.2024;22
4.988;10.05.2024;23
1.153;10.05.2024;24
69.846;10.05.2024;Kokku
1.919;11.05.2024;1
2.823;11.05.2024;2
2.704;11.05.2024;3
1.308;11.05.2024;4
0.695;11.05.2024;5
0.782;11.05.2024;6
1.457;11.05.2024;7
2.412;11.05.2024;8
3.467;11.05.2024;9
3.802;11.05.2024;10
4.183;11.05.2024;11
2.771;11.05.2024;12
4.711;11.05.2024;13
3.339;11.05.2024;14
3.47;11.05.2024;15
4.609;11.05.2024;16
5.341;11.05.2024;17
5.228;11.05.2024;18
4.639;11.05.2024;19
4.597;11.05.2024;20
3.971;11.05.2024;21
2.728;11.05.2024;22
2.181;11.05.2024;23
2.239;11.05.2024;24
75.376;11.05.2024;Kokku
1.839;12.05.2024;1
1.715;12.05.2024;2
1.795;12.05.2024;3
1.47;12.05.2024;4
1.504;12.05.2024;5
1.491;12.05.2024;6
2.53;12.05.2024;7
2.703;12.05.2024;8
3.281;12.05.2024;9
3.854;12.05.2024;10
2.126;12.05.2024;11
2.608;12.05.2024;12
2.475;12.05.2024;13
6.721;12.05.2024;14
4.833;12.05.2024;15
4.586;12.05.2024;16
2.891;12.05.2024;17
2.114;12.05.2024;18
2.277;12.05.2024;19
2.291;12.05.2024;20
5.429;12.05.2024;21
5.074;12.05.2024;22
2.669;12.05.2024;23
1.707;12.05.2024;24
69.983;12.05.2024;Kokku
1.048;13.05.2024;1
1.007;13.05.2024;2
1.206;13.05.2024;3
1.898;13.05.2024;4
1.531;13.05.2024;5
1.382;13.05.2024;6
3.29;13.05.2024;7
2.724;13.05.2024;8
2.6;13.05.2024;9
3.046;13.05.2024;10
1.543;13.05.2024;11
2.245;13.05.2024;12
3.155;13.05.2024;13
4.099;13.05.2024;14
2.692;13.05.2024;15
3.756;13.05.2024;16
2.625;13.05.2024;17
2.594;13.05.2024;18
2.26;13.05.2024;19
2.239;13.05.2024;20
2.539;13.05.2024;21
2.511;13.05.2024;22
2.278;13.05.2024;23
1.055;13.05.2024;24
55.323;13.05.2024;Kokku
1.044;14.05.2024;1
1.175;14.05.2024;2
1.038;14.05.2024;3
2.065;14.05.2024;4
1.527;14.05.2024;5
1.638;14.05.2024;6
3.996;14.05.2024;7
4.358;14.05.2024;8
2.515;14.05.2024;9
1.23;14.05.2024;10
2.876;14.05.2024;11
1.452;14.05.2024;12
2.941;14.05.2024;13
3.952;14.05.2024;14
3.395;14.05.2024;15
2.353;14.05.2024;16
3.759;14.05.2024;17
3.143;14.05.2024;18
3.478;14.05.2024;19
2.407;14.05.2024;20
2.607;14.05.2024;21
2.479;14.05.2024;22
1.984;14.05.2024;23
1.134;14.05.2024;24
58.546;14.05.2024;Kokku
1.213;15.05.2024;1
1.038;15.05.2024;2
1.322;15.05.2024;3
1.577;15.05.2024;4
1.459;15.05.2024;5
2.219;15.05.2024;6
2.454;15.05.2024;7
3.455;15.05.2024;8
1.562;15.05.2024;9
1.876;15.05.2024;10
2.058;15.05.2024;11
1.253;15.05.2024;12
2.414;15.05.2024;13
5.12;15.05.2024;14
3.761;15.05.2024;15
2.884;15.05.2024;16
3.657;15.05.2024;17
2.964;15.05.2024;18
2.396;15.05.2024;19
2.566;15.05.2024;20
5.63;15.05.2024;21
3.22;15.05.2024;22
2.246;15.05.2024;23
1.278;15.05.2024;24
59.622;15.05.2024;Kokku
1.991;16.05.2024;1
2.554;16.05.2024;2
2.536;16.05.2024;3
1.486;16.05.2024;4
1.077;16.05.2024;5
1.91;16.05.2024;6
2.381;16.05.2024;7
3.698;16.05.2024;8
2.136;16.05.2024;9
1.172;16.05.2024;10
1.246;16.05.2024;11
1.698;16.05.2024;12
1.661;16.05.2024;13
3.102;16.05.2024;14
4.787;16.05.2024;15
3.129;16.05.2024;16
2.495;16.05.2024;17
1.848;16.05.2024;18
1.901;16.05.2024;19
1.899;16.05.2024;20
2.984;16.05.2024;21
5.46;16.05.2024;22
1.526;16.05.2024;23
0.981;16.05.2024;24
55.658;16.05.2024;Kokku
1.464;17.05.2024;1
1.102;17.05.2024;2
1.212;17.05.2024;3
1.123;17.05.2024;4
1.052;17.05.2024;5
3.332;17.05.2024;6
4.325;17.05.2024;7
3.216;17.05.2024;8
2.52;17.05.2024;9
2.067;17.05.2024;10
2.874;17.05.2024;11
3.72;17.05.2024;12
3.915;17.05.2024;13
4.414;17.05.2024;14
4.138;17.05.2024;15
2.65;17.05.2024;16
3.06;17.05.2024;17
1.906;17.05.2024;18
1.46;17.05.2024;19
1.736;17.05.2024;20
2.655;17.05.2024;21
2.595;17.05.2024;22
2.777;17.05.2024;23
0.951;17.05.2024;24
60.264;17.05.2024;Kokku
1.791;18.05.2024;1
1.36;18.05.2024;2
1.041;18.05.2024;3
1.416;18.05.2024;4
1.214;18.05.2024;5
1.379;18.05.2024;6
1.388;18.05.2024;7
1.928;18.05.2024;8
3.621;18.05.2024;9
3.942;18.05.2024;10
3.947;18.05.2024;11
3.173;18.05.2024;12
2.098;18.05.2024;13
1.793;18.05.2024;14
2.802;18.05.2024;15
3.829;18.05.2024;16
2.515;18.05.2024;17
2.662;18.05.2024;18
3.487;18.05.2024;19
1.934;18.05.2024;20
2.218;18.05.2024;21
2.372;18.05.2024;22
4.009;18.05.2024;23
1.098;18.05.2024;24
57.017;18.05.2024;Kokku
1.608;19.05.2024;1
1.087;19.05.2024;2
0.845;19.05.2024;3
0.723;19.05.2024;4
0.895;19.05.2024;5
0.939;19.05.2024;6
1.491;19.05.2024;7
3.03;19.05.2024;8
1.582;19.05.2024;9
2.43;19.05.2024;10
2.382;19.05.2024;11
2.257;19.05.2024;12
2.208;19.05.2024;13
1.528;19.05.2024;14
5.429;19.05.2024;15
2.878;19.05.2024;16
2.403;19.05.2024;17
2.268;19.05.2024;18
3.369;19.05.2024;19
3.163;19.05.2024;20
2.724;19.05.2024;21
4.475;19.05.2024;22
3.465;19.05.2024;23
2.322;19.05.2024;24
55.501;19.05.2024;Kokku
0.807;20.05.2024;1
0.916;20.05.2024;2
0.903;20.05.2024;3
1.281;20.05.2024;4
1.474;20.05.2024;5
1.205;20.05.2024;6
2.186;20.05.2024;7
2.532;20.05.2024;8
1.28;20.05.2024;9
1.706;20.05.2024;10
1.783;20.05.2024;11
3.395;20.05.2024;12
5.387;20.05.2024;13
4.209;20.05.2024;14
6.34;20.05.2024;15
4.322;20.05.2024;16
1.931;20.05.2024;17
2.198;20.05.2024;18
3.39;20.05.2024;19
3.573;20.05.2024;20
2.266;20.05.2024;21
2.168;20.05.2024;22
2.74;20.05.2024;23
1.579;20.05.2024;24
59.571;20.05.2024;Kokku
1.206;21.05.2024;1
0.945;21.05.2024;2
1.28;21.05.2024;3
1.333;21.05.2024;4
0.878;21.05.2024;5
1.189;21.05.2024;6
2.264;21.05.2024;7
4.076;21.05.2024;8
1.876;21.05.2024;9
2.353;21.05.2024;10
2.378;21.05.2024;11
1.877;21.05.2024;12
1.636;21.05.2024;13
3.603;21.05.2024;14
2.933;21.05.2024;15
2.246;21.05.2024;16
2.056;21.05.2024;17
3.981;21.05.2024;18
3.372;21.05.2024;19
3.74;21.05.2024;20
3.207;21.05.2024;21
2.904;21.05.2024;22
2.18;21.05.2024;23
1.766;21.05.2024;24
55.279;21.05.2024;Kokku
1.11;22.05.2024;1
0.878;22.05.2024;2
0.868;22.05.2024;3
1.099;22.05.2024;4
1.445;22.05.2024;5
1.259;22.05.2024;6
1.44;22.05.2024;7
2.71;22.05.2024;8
1.523;22.05.2024;9
0.766;22.05.2024;10
1.859;22.05.2024;11
2.725;22.05.2024;12
1.48;22.05.2024;13
3.988;22.05.2024;14
5.495;22.05.2024;15
2.168;22.05.2024;16
2.629;22.05.2024;17
2.737;22.05.2024;18
2.564;22.05.2024;19
2.408;22.05.2024;20
2.453;22.05.2024;21
3.164;22.05.2024;22
3.003;22.05.2024;23
1.306;22.05.2024;24
51.077;22.05.2024;Kokku
0.973;23.05.2024;1
1.088;23.05.2024;2
1.001;23.05.2024;3
1.232;23.05.2024;4
1.509;23.05.2024;5
1.178;23.05.2024;6
2.717;23.05.2024;7
3.77;23.05.2024;8
1.385;23.05.2024;9
0.696;23.05.2024;10
1.266;23.05.2024;11
2.317;23.05.2024;12
2.751;23.05.2024;13
4.822;23.05.2024;14
4.636;23.05.2024;15
3.45;23.05.2024;16
2.137;23.05.2024;17
1.645;23.05.2024;18
3.538;23.05.2024;19
4.258;23.05.2024;20
2.262;23.05.2024;21
2.065;23.05.2024;22
4.283;23.05.2024;23
1.328;23.05.2024;24
56.307;23.05.2024;Kokku
1.242;24.05.2024;1
0.945;24.05.2024;2
0.865;24.05.2024;3
1.591;24.05.2024;4
0.894;24.05.2024;5
1.78;24.05.2024;6
1.931;24.05.2024;7
3.054;24.05.2024;8
1.074;24.05.2024;9
0.854;24.05.2024;10
1.798;24.05.2024;11
1.813;24.05.2024;12
1.665;24.05.2024;13
2.072;24.05.2024;14
5.788;24.05.2024;15
4.663;24.05.2024;16
4.116;24.05.2024;17
2.417;24.05.2024;18
1.124;24.05.2024;19
1.944;24.05.2024;20
3.635;24.05.2024;21
2.088;24.05.2024;22
1.794;24.05.2024;23
1.93;24.05.2024;24
51.077;24.05.2024;Kokku
0.718;25.05.2024;1
0.856;25.05.2024;2
0.729;25.05.2024;3
0.845;25.05.2024;4
1.206;25.05.2024;5
1.12;25.05.2024;6
1.73;25.05.2024;7
2.624;25.05.2024;8
2.01;25.05.2024;9
1.49;25.05.2024;10
1.12;25.05.2024;11
2.376;25.05.2024;12
2.591;25.05.2024;13
4.346;25.05.2024;14
4.511;25.05.2024;15
3.772;25.05.2024;16
2.951;25.05.2024;17
1.693;25.05.2024;18
2.938;25.05.2024;19
3.078;25.05.2024;20
1.573;25.05.2024;21
1.476;25.05.2024;22
1.142;25.05.2024;23
0.847;25.05.2024;24
47.742;25.05.2024;Kokku
0.834;26.05.2024;1
0.714;26.05.2024;2
0.969;26.05.2024;3
0.953;26.05.2024;4
1.453;26.05.2024;5
1.139;26.05.2024;6
0.826;26.05.2024;7
2.072;26.05.2024;8
3.9;26.05.2024;9
1.107;26.05.2024;10
1.334;26.05.2024;11
1.104;26.05.2024;12
2.313;26.05.2024;13
1.816;26.05.2024;14
5.906;26.05.2024;15
3.355;26.05.2024;16
3.138;26.05.2024;17
1.83;26.05.2024;18
3.985;26.05.2024;19
4.656;26.05.2024;20
4.774;26.05.2024;21
5.328;26.05.2024;22
4.441;26.05.2024;23
1.278;26.05.2024;24
59.225;26.05.2024;Kokku
1.119;27.05.2024;1
1.064;27.05.2024;2
0.97;27.05.2024;3
1.703;27.05.2024;4
1.187;27.05.2024;5
1.19;27.05.2024;6
2.366;27.05.2024;7
1.693;27.05.2024;8
2.532;27.05.2024;9
1.97;27.05.2024;10
1.35;27.05.2024;11
3.738;27.05.2024;12
2.022;27.05.2024;13
2.822;27.05.2024;14
1.671;27.05.2024;15
1.521;27.05.2024;16
1.864;27.05.2024;17
2.645;27.05.2024;18
2.281;27.05.2024;19
3.725;27.05.2024;20
2.739;27.05.2024;21
3.855;27.05.2024;22
1.896;27.05.2024;23
0.925;27.05.2024;24
48.848;27.05.2024;Kokku
1.116;28.05.2024;1
1.947;28.05.2024;2
1.172;28.05.2024;3
0.968;28.05.2024;4
0.987;28.05.2024;5
2.113;28.05.2024;6
2.798;28.05.2024;7
2.282;28.05.2024;8
1.973;28.05.2024;9
1.251;28.05.2024;10
1.628;28.05.2024;11
1.66;28.05.2024;12
1.768;28.05.2024;13
3.291;28.05.2024;14
5.272;28.05.2024;15
2.555;28.05.2024;16
1.382;28.05.2024;17
3.429;28.05.2024;18
2.278;28.05.2024;19
2.363;28.05.2024;20
3.138;28.05.2024;21
1.655;28.05.2024;22
1.286;28.05.2024;23
0.996;28.05.2024;24
49.308;28.05.2024;Kokku
0.869;29.05.2024;1
0.854;29.05.2024;2
1.112;29.05.2024;3
1.402;29.05.2024;4
1.035;29.05.2024;5
1.591;29.05.2024;6
1.511;29.05.2024;7
1.573;29.05.2024;8
1.625;29.05.2024;9
1.212;29.05.2024;10
1.088;29.05.2024;11
1.696;29.05.2024;12
1.094;29.05.2024;13
4.424;29.05.2024;14
4.961;29.05.2024;15
3.334;29.05.2024;16
3.479;29.05.2024;17
2.437;29.05.2024;18
3.2;29.05.2024;19
1.846;29.05.2024;20
1.886;29.05.2024;21
1.876;29.05.2024;22
2.58;29.05.2024;23
1.165;29.05.2024;24
47.85;29.05.2024;Kokku
1.649;30.05.2024;1
0.896;30.05.2024;2
1.771;30.05.2024;3
1.184;30.05.2024;4
0.975;30.05.2024;5
1.216;30.05.2024;6
1.475;30.05.2024;7
1.73;30.05.2024;8
2.743;30.05.2024;9
1.306;30.05.2024;10
2.46;30.05.2024;11
1.19;30.05.2024;12
2.503;30.05.2024;13
3.364;30.05.2024;14
1.792;30.05.2024;15
1.907;30.05.2024;16
2.435;30.05.2024;17
1.495;30.05.2024;18
1.179;30.05.2024;19
1.767;30.05.2024;20
2.758;30.05.2024;21
1.783;30.05.2024;22
1.381;30.05.2024;23
0.715;30.05.2024;24
41.674;30.05.2024;Kokku
1.223;31.05.2024;1
0.834;31.05.2024;2
0.805;31.05.2024;3
1.193;31.05.2024;4
1.251;31.05.2024;5
1.066;31.05.2024;6
1.37;31.05.2024;7
2.7;31.05.2024;8
2.767;31.05.2024;9
1.519;31.05.2024;10
2.111;31.05.2024;11
2.886;31.05.2024;12
3.887;31.05.2024;13
1.395;31.05.2024;14
1.42;31.05.2024;15
1.979;31.05.2024;16
2.837;31.05.2024;17
2.597;31.05.2024;18
4.385;31.05.2024;19
3.103;31.05.2024;20
2.569;31.05.2024;21
1.863;31.05.2024;22
1.599;31.05.2024;23
0.838;31.05.2024;24
48.197;31.05.2024;Kokku
1.621;1.06.2024;1
0.754;1.06.2024;2
0.835;1.06.2024;3
1.531;1.06.2024;4
0.862;1.06.2024;5
0.98;1.06.2024;6
0.748;1.06.2024;7
2.017;1.06.2024;8
1.684;1.06.2024;9
2.138;1.06.2024;10
2.17;1.06.2024;11
1.47;1.06.2024;12
3.842;1.06.2024;13
2.997;1.06.2024;14
4.183;1.06.2024;15
4.31;1.06.2024;16
6.449;1.06.2024;17
4.42;1.06.2024;18
3.754;1.06.2024;19
2.951;1.06.2024;20
1.396;1.06.2024;21
1.536;1.06.2024;22
1.167;1.06.2024;23
1.176;1.06.2024;24
54.991;1.06.2024;Kokku
0.79;2.06.2024;1
0.718;2.06.2024;2
0.713;2.06.2024;3
0.7;2.06.2024;4
0.925;2.06.2024;5
1.22;2.06.2024;6
0.979;2.06.2024;7
2.522;2.06.2024;8
4.518;2.06.2024;9
5.746;2.06.2024;10
3.891;2.06.2024;11
4.675;2.06.2024;12
1.916;2.06.2024;13
2.704;2.06.2024;14
4.668;2.06.2024;15
2.836;2.06.2024;16
2.074;2.06.2024;17
2.463;2.06.2024;18
2.107;2.06.2024;19
4.062;2.06.2024;20
4.617;2.06.2024;21
2.596;2.06.2024;22
4.857;2.06.2024;23
3.39;2.06.2024;24
65.687;2.06.2024;Kokku
1.73;3.06.2024;1
0.881;3.06.2024;2
0.832;3.06.2024;3
0.8;3.06.2024;4
1.025;3.06.2024;5
1.223;3.06.2024;6
2.453;3.06.2024;7
1.283;3.06.2024;8
1.309;3.06.2024;9
2.127;3.06.2024;10
1.587;3.06.2024;11
1.975;3.06.2024;12
1.429;3.06.2024;13
2.564;3.06.2024;14
4.112;3.06.2024;15
3.259;3.06.2024;16
3.735;3.06.2024;17
3.965;3.06.2024;18
2.367;3.06.2024;19
1.747;3.06.2024;20
4.974;3.06.2024;21
4.167;3.06.2024;22
2.514;3.06.2024;23
1.575;3.06.2024;24
53.633;3.06.2024;Kokku
1.318;4.06.2024;1
0.943;4.06.2024;2
0.985;4.06.2024;3
1.887;4.06.2024;4
1.022;4.06.2024;5
1.345;4.06.2024;6
2.695;4.06.2024;7
2.257;4.06.2024;8
1.676;4.06.2024;9
1.495;4.06.2024;10
1.154;4.06.2024;11
1.482;4.06.2024;12
1.173;4.06.2024;13
2.316;4.06.2024;14
3.616;4.06.2024;15
6.331;4.06.2024;16
4.154;4.06.2024;17
3.728;4.06.2024;18
2.026;4.06.2024;19
2.814;4.06.2024;20
3.089;4.06.2024;21
1.84;4.06.2024;22
1.247;4.06.2024;23
1.111;4.06.2024;24
51.704;4.06.2024;Kokku
1.542;5.06.2024;1
1.341;5.06.2024;2
1.119;5.06.2024;3
1.098;5.06.2024;4
0.879;5.06.2024;5
0.982;5.06.2024;6
1.473;5.06.2024;7
1.217;5.06.2024;8
1.62;5.06.2024;9
1.745;5.06.2024;10
1.804;5.06.2024;11
3.943;5.06.2024;12
3.665;5.06.2024;13
4.465;5.06.2024;14
2.898;5.06.2024;15
2.821;5.06.2024;16
1.72;5.06.2024;17
2.877;5.06.2024;18
2.954;5.06.2024;19
4.312;5.06.2024;20
4.516;5.06.2024;21
3.762;5.06.2024;22
2.941;5.06.2024;23
1.17;5.06.2024;24
56.864;5.06.2024;Kokku
1.092;6.06.2024;1
1.132;6.06.2024;2
1.201;6.06.2024;3
1.214;6.06.2024;4
0.873;6.06.2024;5
1.047;6.06.2024;6
3.108;6.06.2024;7
1.495;6.06.2024;8
1.109;6.06.2024;9
0.998;6.06.2024;10
1.281;6.06.2024;11
0.957;6.06.2024;12
1.116;6.06.2024;13
1.679;6.06.2024;14
2.669;6.06.2024;15
5.222;6.06.2024;16
5.078;6.06.2024;17
2.614;6.06.2024;18
2.273;6.06.2024;19
2.408;6.06.2024;20
2.173;6.06.2024;21
2.026;6.06.2024;22
0.916;6.06.2024;23
1.006;6.06.2024;24
44.687;6.06.2024;Kokku
0.814;7.06.2024;1
1.535;7.06.2024;2
0.811;7.06.2024;3
1.365;7.06.2024;4
0.979;7.06.2024;5
0.995;7.06.2024;6
1.035;7.06.2024;7
1.33;7.06.2024;8
1.118;7.06.2024;9
3.161;7.06.2024;10
3.16;7.06.2024;11
1.23;7.06.2024;12
0.722;7.06.2024;13
1.45;7.06.2024;14
2.652;7.06.2024;15
1.713;7.06.2024;16
1.963;7.06.2024;17
1.666;7.06.2024;18
1.867;7.06.2024;19
3.479;7.06.2024;20
2.566;7.06.2024;21
2.227;7.06.2024;22
2.474;7.06.2024;23
1.01;7.06.2024;24
41.322;7.06.2024;Kokku
0.926;8.06.2024;1
0.864;8.06.2024;2
0.895;8.06.2024;3
1.117;8.06.2024;4
1.005;8.06.2024;5
1.322;8.06.2024;6
1.156;8.06.2024;7
1.774;8.06.2024;8
2.821;8.06.2024;9
3.518;8.06.2024;10
2.073;8.06.2024;11
4.045;8.06.2024;12
4.527;8.06.2024;13
2.758;8.06.2024;14
4.181;8.06.2024;15
2.53;8.06.2024;16
2.37;8.06.2024;17
2.659;8.06.2024;18
5.502;8.06.2024;19
4.292;8.06.2024;20
2.095;8.06.2024;21
2.815;8.06.2024;22
1.595;8.06.2024;23
2.704;8.06.2024;24
59.544;8.06.2024;Kokku
0.983;9.06.2024;1
1.005;9.06.2024;2
1.533;9.06.2024;3
1.241;9.06.2024;4
0.927;9.06.2024;5
0.949;9.06.2024;6
0.997;9.06.2024;7
1.22;9.06.2024;8
3.35;9.06.2024;9
5.087;9.06.2024;10
3.593;9.06.2024;11
4.115;9.06.2024;12
3.488;9.06.2024;13
3.153;9.06.2024;14
4.683;9.06.2024;15
4.211;9.06.2024;16
3.605;9.06.2024;17
3.759;9.06.2024;18
5.886;9.06.2024;19
5.502;9.06.2024;20
3.716;9.06.2024;21
3.104;9.06.2024;22
3.633;9.06.2024;23
5.367;9.06.2024;24
75.107;9.06.2024;Kokku
1.972;10.06.2024;1
1.161;10.06.2024;2
0.902;10.06.2024;3
1.234;10.06.2024;4
0.954;10.06.2024;5
0.94;10.06.2024;6
1.412;10.06.2024;7
1.318;10.06.2024;8
1.831;10.06.2024;9
0.783;10.06.2024;10
1.459;10.06.2024;11
1.442;10.06.2024;12
2.021;10.06.2024;13
1.634;10.06.2024;14
5.374;10.06.2024;15
5.609;10.06.2024;16
2.813;10.06.2024;17
2.646;10.06.2024;18
3.644;10.06.2024;19
2.697;10.06.2024;20
4.751;10.06.2024;21
3.1;10.06.2024;22
2.987;10.06.2024;23
2.815;10.06.2024;24
55.499;10.06.2024;Kokku
0.909;11.06.2024;1
1.715;11.06.2024;2
1.003;11.06.2024;3
1.21;11.06.2024;4
1.085;11.06.2024;5
1.323;11.06.2024;6
1.864;11.06.2024;7
2.208;11.06.2024;8
0.999;11.06.2024;9
0.804;11.06.2024;10
2.056;11.06.2024;11
2.078;11.06.2024;12
1.9;11.06.2024;13
2.922;11.06.2024;14
3.331;11.06.2024;15
